pl;pw;sl;sw;id
5.5;3.3;1.4;0.4;4532
5.1;4.1;1.3;0.1;4533
5.3;4.2;1.5;0.3;4534
4.8;3.2;1.2;0.3;4536
5.3;3.6;1.3;0.2;4537
4.9;3.1;1.5;0.2;4538
4.4;2.9;1.3;0.2;4539
4.9;3.3;1.5;0.3;4540
5.0;3.3;1.2;0.4;4541
4.4;2.2;1.3;0.2;4542
4.9;3.4;1.5;0.6;4544
5.1;3.8;1.9;0.5;4545
4.9;3.0;1.5;0.4;4546
5.0;3.8;1.5;0.1;4547
5.2;3.6;1.5;0.2;4549
4.9;3.3;1.3;0.3;4550
6.5;3.1;4.4;1.5;4552
6.6;3.0;4.5;1.2;4559
5.2;2.6;3.8;1.4;4560
6.0;2.9;4.7;1.4;4574
6.7;2.9;4.7;1.4;4577
6.1;2.7;5.0;1.6;4584
5.6;2.7;4.5;1.1;4591
5.5;2.8;4.1;1.4;4597
6.2;3.2;5.9;2.6;4601
5.7;2.6;5.1;2.0;4602
7.1;2.9;5.9;2.1;4603
6.4;2.9;5.9;2.4;4605
7.6;2.8;6.7;2.2;4606
7.1;2.8;6.3;1.9;4608
6.5;2.4;5.8;1.9;4609
7.1;3.5;6.0;2.6;4610
6.5;3.1;5.2;2.0;4611
6.3;2.7;5.3;2.0;4612
6.7;2.9;5.3;2.1;4613
5.5;2.5;4.9;2.0;4614
5.7;2.8;5.1;2.4;4615
6.3;3.2;5.2;2.4;4616
6.4;2.9;5.5;1.9;4617
7.7;3.7;6.7;2.3;4618
7.6;2.4;6.9;2.3;4619
6.1;2.2;4.9;1.6;4620
7.0;3.1;5.7;2.2;4621
5.6;2.9;4.9;2.0;4622
7.7;2.9;6.7;2.1;4623
6.3;2.6;4.9;1.9;4624
6.7;3.3;5.6;2.2;4625
7.1;3.3;6.0;1.9;4626
6.2;2.7;4.7;1.8;4627
6.4;2.6;5.5;2.2;4629
7.1;3.0;5.8;1.6;4630
7.3;2.8;6.1;2.0;4631
8.0;3.7;6.3;2.0;4632
6.5;2.7;5.5;2.3;4633
6.2;2.6;4.9;1.5;4634
5.9;2.5;5.5;1.4;4635
7.7;3.0;6.1;2.4;4636
6.3;3.3;5.5;2.5;4637
6.4;3.0;5.4;1.9;4638
6.0;3.0;4.7;1.9;4639
6.8;3.1;5.5;2.2;4640
6.7;3.0;5.6;2.4;4641
6.9;3.0;5.1;2.2;4642
6.7;3.3;5.5;2.6;4645
6.6;2.8;5.2;2.4;4646
6.1;2.5;5.0;1.8;4647
6.5;3.1;5.0;2.0;4648
6.1;3.4;5.4;2.2;4649
5.9;3.0;4.9;1.9;4650
5.1;3.5;1.3;0.2;4651
4.9;3.0;1.4;0.3;4652
4.6;3.2;1.1;0.2;4653
4.5;3.0;1.4;0.2;4654
5.0;3.6;1.4;0.2;4655
5.4;3.9;1.6;0.3;4656
4.8;3.3;1.5;0.3;4658
4.4;3.0;1.3;0.3;4659
4.9;3.1;1.5;0.1;4660
4.7;3.3;1.5;0.2;4662
4.6;2.9;1.4;0.2;4663
4.1;2.9;1.0;0.2;4664
5.9;3.9;1.1;0.1;4665
5.5;4.3;1.5;0.5;4666
5.3;4.0;1.4;0.6;4667
4.9;3.4;1.2;0.3;4668
5.5;3.6;1.6;0.5;4669
5.0;3.8;1.5;0.4;4670
5.5;3.3;1.6;0.2;4671
5.1;3.6;1.4;0.5;4672
5.1;3.4;1.6;0.7;4674
4.7;3.4;1.9;0.3;4675
4.8;3.0;1.5;0.2;4676
4.9;3.4;1.6;0.5;4677
5.2;3.5;1.4;0.2;4678
5.2;3.4;1.4;0.3;4679
4.7;3.0;1.5;0.3;4680
4.7;2.9;1.6;0.2;4681
5.2;3.3;1.4;0.4;4682
5.1;4.0;1.4;0.2;4683
5.5;4.1;1.3;0.3;4684
4.8;3.1;1.4;0.2;4685
5.0;3.1;1.2;0.3;4686
5.4;3.4;1.2;0.1;4687
4.3;2.8;1.3;0.3;4689
5.0;3.2;1.6;0.3;4690
4.9;3.5;1.3;0.3;4691
4.4;2.3;1.1;0.4;4692
4.3;3.1;1.1;0.2;4693
5.0;3.8;1.7;0.5;4695
4.7;3.0;1.3;0.3;4696
4.5;3.2;1.4;0.2;4698
5.3;3.6;1.5;0.4;4699
4.9;3.2;1.3;0.2;4700
5.7;2.9;4.5;1.3;4706
6.6;2.7;4.6;1.4;4709
6.7;3.0;4.3;1.5;4716
5.8;2.6;4.1;1.1;4718
6.1;2.1;4.3;1.5;4719
6.8;2.8;4.7;1.4;4727
6.6;3.0;4.8;1.5;4737
6.3;2.9;4.2;1.3;4748
6.2;3.3;6.1;2.5;4751
5.7;2.5;5.0;1.9;4752
6.9;3.0;5.8;2.1;4753
6.2;2.8;5.5;1.7;4754
6.4;3.0;5.7;2.2;4755
7.4;3.1;6.6;2.3;4756
4.8;2.4;4.4;1.8;4757
7.3;2.9;6.4;1.8;4758
6.8;2.4;5.8;1.9;4759
7.2;3.4;6.2;2.6;4760
6.5;3.3;5.2;2.1;4761
6.3;2.6;5.4;1.8;4762
6.7;3.0;5.4;2.1;4763
5.8;2.4;5.0;2.1;4764
5.7;2.9;5.2;2.4;4765
6.4;3.2;5.3;2.4;4766
6.3;2.8;5.4;1.7;4767
7.6;3.7;6.6;2.3;4768
7.6;2.6;6.9;2.3;4769
6.0;2.1;4.9;1.7;4770
5.6;2.8;4.8;2.2;4772
7.7;2.9;6.5;2.0;4773
6.3;2.7;4.7;1.8;4774
6.7;3.3;5.7;2.1;4775
7.0;3.0;6.1;1.9;4776
6.3;2.7;4.6;1.9;4777
5.9;2.9;4.8;1.9;4778
6.3;2.7;5.6;2.2;4779
7.2;3.0;5.8;1.6;4780
7.2;2.9;6.1;2.0;4781
8.0;3.8;6.3;2.1;4782
6.3;2.8;5.6;2.1;4783
6.2;2.7;5.1;1.5;4784
6.1;2.5;5.5;1.4;4785
7.7;2.9;6.0;2.4;4786
6.2;3.3;5.6;2.5;4787
6.3;3.1;5.5;2.0;4788
5.8;2.9;4.7;1.8;4789
6.8;3.1;5.5;2.1;4790
6.7;3.1;5.6;2.4;4791
6.7;3.1;5.0;2.4;4792
5.7;2.6;5.0;1.9;4793
6.6;3.1;5.7;2.4;4794
6.5;3.3;5.5;2.7;4795
6.6;2.9;5.0;2.3;4796
6.2;2.4;4.9;1.9;4797
5.9;2.9;4.9;1.7;4800
4.9;3.4;1.4;0.3;4801
4.8;2.9;1.2;0.2;4802
4.7;3.1;1.2;0.2;4803
5.0;3.5;1.5;0.3;4805
5.4;3.8;1.8;0.6;4806
4.9;3.2;1.4;0.3;4808
4.8;3.0;1.5;0.2;4810
5.4;3.7;1.5;0.3;4811
4.6;3.2;1.5;0.2;4812
4.8;3.0;1.5;0.2;4813
4.2;2.8;1.0;0.2;4814
5.9;4.0;1.3;0.3;4815
5.3;3.7;1.4;0.4;4817
5.1;3.4;1.3;0.4;4818
5.6;3.8;1.7;0.5;4819
5.2;3.3;1.6;0.2;4821
5.1;3.6;1.5;0.4;4822
4.6;3.5;0.9;0.4;4823
5.0;3.4;1.7;0.7;4824
4.7;3.5;1.8;0.3;4825
5.0;3.0;1.7;0.2;4826
5.0;3.5;1.6;0.5;4827
5.2;3.6;1.5;0.3;4828
5.3;3.5;1.4;0.3;4829
4.6;3.2;1.5;0.2;4830
4.8;3.1;1.7;0.3;4831
5.4;3.4;1.6;0.5;4832
5.3;4.1;1.5;0.2;4833
5.6;4.2;1.4;0.3;4834
4.8;3.0;1.4;0.3;4835
4.9;3.2;1.2;0.2;4836
5.4;3.4;1.2;0.1;4837
5.0;3.0;1.4;0.2;4838
4.4;2.9;1.3;0.1;4839
5.1;3.5;1.6;0.3;4840
5.0;3.4;1.1;0.4;4841
4.5;2.4;1.3;0.4;4842
4.3;3.2;1.3;0.2;4843
4.9;3.4;1.4;0.6;4844
5.0;3.7;1.8;0.3;4845
4.8;2.8;1.4;0.3;4846
5.2;3.7;1.7;0.3;4847
4.5;3.1;1.3;0.2;4848
5.2;3.7;1.4;0.2;4849
5.0;3.2;1.4;0.2;4850
6.6;2.7;4.6;1.4;4859
5.0;2.1;3.5;1.0;4861
5.3;2.9;4.5;1.5;4885
6.3;2.1;4.2;1.2;4888
5.3;2.6;4.3;1.1;4891
6.0;3.1;4.6;1.6;4892
6.2;3.1;6.0;2.6;4901
5.8;2.6;5.1;1.8;4902
6.9;2.9;5.7;2.1;4903
6.2;2.9;5.5;2.0;4904
6.4;2.9;5.8;2.3;4905
7.5;2.8;6.6;2.1;4906
4.8;2.4;4.3;1.8;4907
7.3;2.8;6.4;1.9;4908
6.7;2.4;5.8;1.8;4909
7.1;3.5;6.1;2.6;4910
6.5;3.1;4.9;1.9;4911
6.3;2.6;5.4;1.9;4912
6.7;3.0;5.5;2.1;4913
5.7;2.5;4.9;2.0;4914
5.8;2.7;5.1;2.4;4915
6.4;3.2;5.3;2.4;4916
6.4;3.1;5.5;1.8;4917
7.7;3.8;6.7;2.3;4918
7.8;2.5;6.8;2.5;4919
5.8;2.2;5.0;1.7;4920
6.8;3.2;5.8;2.3;4921
5.4;2.8;4.7;2.0;4922
7.6;2.7;6.5;2.0;4923
6.2;2.6;4.8;1.9;4924
6.6;3.3;5.7;2.1;4925
7.1;3.2;5.8;1.7;4926
6.1;2.8;4.9;1.8;4928
7.4;2.7;6.1;2.0;4931
7.9;3.6;6.4;2.0;4932
6.5;2.7;5.5;2.3;4933
6.2;2.8;4.9;1.6;4934
6.0;2.7;5.7;1.5;4935
7.6;3.0;5.9;2.4;4936
6.3;3.3;5.6;2.5;4937
6.2;2.9;5.3;1.8;4938
5.9;3.0;4.8;1.9;4939
6.7;3.0;5.3;2.3;4940
6.6;2.9;5.7;2.4;4941
7.0;3.2;5.1;2.3;4942
5.6;2.8;5.1;2.0;4943
6.7;3.2;5.8;2.4;4944
6.7;3.2;5.7;2.6;4945
6.6;2.9;5.1;2.3;4946
6.2;2.4;4.9;2.1;4947
6.4;2.8;5.2;2.0;4948
6.3;3.3;5.5;2.4;4949
5.8;3.0;5.1;1.8;4950
5.0;3.4;1.3;0.2;4951
4.8;3.0;1.4;0.2;4952
4.6;3.2;1.2;0.3;4953
4.4;3.1;1.4;0.3;4954
5.0;3.6;1.4;0.2;4955
5.4;3.9;1.7;0.3;4956
4.6;3.3;1.3;0.4;4957
4.9;3.3;1.5;0.2;4958
4.8;3.1;1.4;0.2;4960
5.3;3.6;1.4;0.3;4961
4.7;3.4;1.5;0.1;4962
4.8;3.0;1.4;0.2;4963
4.2;2.9;1.0;0.1;4964
5.6;4.4;1.4;0.5;4966
5.4;3.8;1.3;0.4;4967
5.0;3.5;1.4;0.4;4968
5.7;3.7;1.6;0.3;4969
5.1;3.7;1.4;0.4;4970
5.4;3.3;1.6;0.1;4971
5.0;3.7;1.5;0.4;4972
4.6;3.5;0.9;0.2;4973
5.0;3.4;1.7;0.5;4974
4.7;3.4;1.9;0.2;4975
4.8;3.0;1.6;0.2;4976
4.9;3.5;1.4;0.4;4977
5.1;3.4;1.4;0.3;4978
5.2;3.2;1.5;0.3;4979
4.6;3.1;1.6;0.3;4980
4.7;3.1;1.6;0.1;4981
5.5;3.3;1.4;0.5;4982
5.1;4.0;1.6;0.1;4983
4.8;3.0;1.4;0.2;4985
5.0;3.0;1.0;0.4;4986
5.4;3.4;1.2;0.3;4987
5.0;3.0;1.4;0.2;4988
4.4;2.9;1.2;0.2;4989
5.1;3.3;1.6;0.2;4990
5.1;3.5;1.2;0.5;4991
4.4;2.3;1.1;0.4;4992
4.4;3.2;1.3;0.3;4993
5.0;3.4;1.5;0.8;4994
5.0;3.8;1.7;0.5;4995
4.7;3.0;1.4;0.5;4996
5.1;3.9;1.5;0.3;4997
4.6;3.1;1.4;0.2;4998
5.3;3.7;1.5;0.3;4999
4.9;3.2;1.3;0.1;5000
6.9;3.1;4.8;1.5;5003
6.1;3.2;4.7;1.7;5007
4.8;2.5;3.1;1.1;5008
6.2;2.8;4.7;1.4;5014
5.6;2.5;3.8;1.2;5020
6.2;2.9;4.0;1.4;5022
5.8;2.6;3.9;1.4;5033
5.2;3.0;4.4;1.6;5035
5.8;2.6;4.0;1.3;5043
6.3;3.1;5.9;2.5;5051
7.2;2.9;5.8;2.3;5053
6.3;2.9;5.5;1.8;5054
6.5;3.0;5.7;2.2;5055
7.6;3.0;6.5;2.2;5056
4.8;2.5;4.3;1.9;5057
7.2;2.9;6.2;1.9;5058
6.6;2.4;5.9;1.8;5059
7.1;3.6;6.0;2.5;5060
6.4;3.0;5.1;1.9;5061
6.4;2.5;5.3;1.9;5062
6.7;3.0;5.3;2.2;5063
5.8;2.5;4.9;2.0;5064
5.6;2.8;5.0;2.4;5065
6.3;3.0;5.3;2.4;5066
6.4;3.0;5.5;1.8;5067
7.7;3.7;6.7;2.4;5068
7.7;2.5;6.9;2.4;5069
5.9;2.2;5.0;1.6;5070
6.8;3.2;5.7;2.3;5071
5.5;2.7;4.8;2.1;5072
7.7;2.7;6.6;2.0;5073
7.0;3.2;6.1;2.0;5076
6.3;2.9;4.9;2.0;5077
6.1;3.0;4.8;1.9;5078
7.2;3.1;5.7;1.6;5080
7.2;2.8;6.0;2.0;5081
7.8;3.6;6.4;2.0;5082
6.5;2.9;5.6;2.3;5083
6.3;2.8;5.1;1.6;5084
5.9;2.5;5.7;1.3;5085
7.6;3.0;6.1;2.3;5086
6.2;3.3;5.5;2.5;5087
6.4;3.2;5.5;1.9;5088
5.9;3.1;4.7;1.9;5089
6.8;2.9;5.4;2.2;5090
6.6;3.0;5.5;2.5;5091
6.9;3.2;5.0;2.3;5092
5.8;2.6;5.1;2.0;5093
6.7;3.3;5.8;2.4;5094
6.6;3.2;5.7;2.6;5095
6.3;2.5;4.9;2.0;5097
6.1;3.3;5.3;2.4;5099
5.8;3.1;5.0;1.8;5100
5.1;3.6;1.4;0.2;5101
4.8;2.8;1.4;0.3;5102
4.6;3.3;1.2;0.2;5103
4.5;3.1;1.4;0.3;5104
4.9;3.5;1.2;0.3;5105
5.4;3.8;1.7;0.5;5106
4.9;3.2;1.5;0.2;5108
4.4;2.9;1.3;0.1;5109
4.9;3.1;1.4;0.2;5110
5.4;3.8;1.3;0.2;5111
4.7;3.4;1.5;0.2;5112
4.7;3.0;1.4;0.1;5113
4.2;3.0;1.1;0.1;5114
5.7;3.9;1.2;0.2;5115
5.6;4.3;1.4;0.6;5116
5.5;3.7;1.2;0.4;5117
5.0;3.5;1.4;0.2;5118
5.8;3.8;1.6;0.3;5119
5.1;3.8;1.5;0.4;5120
5.4;3.3;1.6;0.2;5121
5.1;3.7;1.5;0.6;5122
4.5;3.6;1.0;0.2;5123
4.9;3.4;1.9;0.3;5125
5.0;2.9;1.6;0.2;5126
5.0;3.3;1.6;0.5;5127
5.1;3.5;1.3;0.2;5128
5.1;3.3;1.4;0.4;5129
4.6;3.2;1.7;0.2;5130
4.7;3.1;1.6;0.3;5131
5.4;3.2;1.3;0.3;5132
5.1;4.1;1.4;0.3;5133
5.4;4.1;1.4;0.1;5134
4.9;3.0;1.4;0.1;5135
5.0;3.3;1.0;0.2;5136
5.4;3.5;1.2;0.3;5137
4.7;3.1;1.3;0.1;5138
4.4;3.0;1.3;0.2;5139
5.2;3.3;1.4;0.3;5140
4.5;2.2;1.4;0.3;5142
4.4;3.3;1.1;0.3;5143
5.0;3.4;1.5;0.8;5144
5.1;3.7;1.9;0.3;5145
4.6;2.9;1.4;0.4;5146
5.1;3.8;1.6;0.3;5147
4.4;3.1;1.4;0.2;5148
5.4;3.6;1.5;0.3;5149
5.1;3.3;1.3;0.1;5150
5.1;2.6;3.9;1.5;5160
5.8;3.0;4.1;1.6;5162
5.9;2.6;5.0;1.5;5184
5.6;2.9;4.1;1.4;5197
6.3;3.1;6.0;2.4;5201
5.8;2.5;5.0;1.9;5202
7.1;3.0;5.9;2.0;5203
6.5;2.9;5.8;2.3;5205
7.5;3.0;6.6;2.2;5206
4.9;2.4;4.5;1.7;5207
7.1;2.8;6.3;1.7;5208
6.6;2.5;5.8;1.7;5209
7.2;3.5;6.0;2.6;5210
6.5;2.8;5.3;1.8;5212
6.6;2.8;5.4;2.2;5213
5.7;2.4;4.8;2.0;5214
6.5;2.9;5.3;1.8;5217
7.7;3.8;6.7;2.4;5218
7.6;2.5;6.7;2.4;5219
5.9;2.2;5.1;1.5;5220
6.7;3.2;5.6;2.2;5221
5.6;2.8;4.9;2.0;5222
7.6;2.8;6.7;2.1;5223
6.2;2.7;4.7;1.8;5224
6.7;3.3;5.6;2.1;5225
7.1;3.0;5.9;1.8;5226
6.2;2.8;4.9;1.7;5227
6.0;2.9;4.9;1.8;5228
7.1;3.0;5.8;1.6;5230
7.4;2.8;6.1;2.0;5231
8.0;3.7;6.4;2.0;5232
6.4;2.8;5.5;2.2;5233
6.2;2.6;5.7;1.3;5235
7.7;3.0;6.1;2.4;5236
6.2;3.3;5.5;2.4;5237
6.3;2.9;5.4;1.8;5238
5.9;2.9;4.7;1.8;5239
7.0;3.1;5.4;2.1;5240
6.6;2.9;5.5;2.5;5241
5.7;2.6;5.1;1.9;5243
6.8;3.2;5.9;2.4;5244
6.8;3.3;5.7;2.6;5245
6.6;2.9;5.3;2.3;5246
6.2;2.4;5.0;2.1;5247
6.5;2.9;5.2;2.1;5248
6.1;3.3;5.3;2.2;5249
5.9;2.9;5.0;1.8;5250
5.1;3.6;1.4;0.3;5251
4.9;3.0;1.3;0.3;5252
5.0;3.5;1.4;0.3;5255
5.3;3.9;1.7;0.4;5256
4.5;3.3;1.3;0.3;5257
5.0;3.3;1.5;0.3;5258
4.3;2.7;1.3;0.2;5259
5.0;3.0;1.3;0.3;5260
4.8;3.4;1.4;0.2;5262
4.7;3.1;1.3;0.2;5263
4.2;3.0;0.9;0.2;5264
5.7;4.0;1.2;0.2;5265
5.6;4.4;1.5;0.4;5266
5.3;3.8;1.3;0.4;5267
5.2;3.5;1.3;0.3;5268
5.7;3.8;1.6;0.2;5269
5.0;3.8;1.5;0.4;5270
4.6;3.7;0.9;0.1;5273
4.9;3.2;1.7;0.5;5274
4.8;3.3;1.9;0.2;5275
5.0;3.0;1.5;0.4;5276
5.0;3.2;1.6;0.5;5277
5.3;3.5;1.5;0.2;5278
5.2;3.5;1.3;0.2;5279
4.7;3.2;1.4;0.2;5280
4.8;2.9;1.6;0.4;5281
5.5;3.4;1.4;0.5;5282
5.1;4.0;1.5;0.3;5283
5.6;4.3;1.3;0.3;5284
4.9;3.0;1.4;0.2;5285
4.9;3.2;1.3;0.3;5286
5.4;3.5;1.3;0.3;5287
4.8;3.0;1.5;0.2;5288
4.5;3.1;1.2;0.1;5289
5.1;3.3;1.5;0.3;5290
4.9;3.4;1.3;0.3;5291
4.5;2.2;1.3;0.3;5292
4.4;3.1;1.2;0.2;5293
4.8;3.4;1.6;0.7;5294
4.9;3.8;1.8;0.4;5295
5.2;3.7;1.6;0.4;5297
4.6;3.1;1.3;0.2;5298
5.2;3.6;1.6;0.3;5299
4.9;3.2;1.3;0.3;5300
7.0;3.0;4.6;1.4;5301
6.4;3.3;4.5;1.6;5302
6.5;2.8;4.4;1.6;5305
6.6;2.8;4.5;1.4;5309
5.7;3.0;3.4;1.4;5315
6.6;3.1;4.3;1.5;5316
6.2;2.0;4.6;1.6;5319
5.6;2.6;3.9;1.0;5320
5.7;3.0;4.7;1.8;5321
6.0;2.7;4.0;1.3;5322
6.1;2.7;4.7;1.4;5324
5.4;3.0;4.4;1.5;5335
5.7;2.9;4.3;1.3;5347
5.7;2.9;4.1;1.4;5350
6.3;3.4;6.0;2.4;5351
5.9;2.7;5.1;2.0;5352
6.3;3.0;5.8;2.3;5355
7.5;3.0;6.6;2.1;5356
4.7;2.6;4.5;1.7;5357
7.4;2.9;6.3;1.9;5358
6.6;2.4;5.7;2.0;5359
7.1;3.4;6.1;2.6;5360
6.4;3.2;5.1;2.0;5361
6.3;2.6;5.2;2.0;5362
6.8;2.9;5.5;2.1;5363
5.9;2.8;5.1;2.4;5365
6.4;3.2;5.3;2.4;5366
6.4;2.9;5.5;1.8;5367
7.8;3.8;6.7;2.3;5368
7.7;2.4;6.8;2.3;5369
5.9;2.0;5.0;1.6;5370
6.9;3.2;5.7;2.4;5371
7.5;2.7;6.7;2.0;5373
6.3;2.7;5.0;1.9;5374
6.7;3.2;5.6;2.1;5375
7.1;3.1;6.0;1.9;5376
6.1;2.7;4.8;1.9;5377
6.0;3.0;4.8;1.8;5378
6.3;2.7;5.5;2.1;5379
7.1;2.9;5.9;1.6;5380
7.3;2.7;6.0;2.0;5381
7.9;3.7;6.3;2.0;5382
6.4;2.9;5.6;2.3;5383
6.2;2.6;5.1;1.6;5384
6.1;2.6;5.5;1.3;5385
7.7;3.0;6.1;2.4;5386
6.2;3.4;5.7;2.5;5387
6.4;3.1;5.4;1.8;5388
6.1;3.0;4.7;1.8;5389
6.9;3.0;5.3;2.2;5390
6.8;3.1;5.5;2.5;5391
6.7;3.0;5.0;2.5;5392
5.8;2.6;5.0;2.0;5393
6.7;3.2;5.9;2.4;5394
6.6;3.3;5.6;2.4;5395
6.6;2.9;5.2;2.4;5396
6.2;2.4;4.9;1.9;5397
6.4;3.1;5.2;2.0;5398
6.1;3.4;5.4;2.2;5399
5.9;3.0;5.1;1.8;5400
5.1;3.5;1.5;0.1;5401
4.8;2.9;1.3;0.2;5402
4.8;3.1;1.1;0.3;5403
5.0;3.6;1.3;0.2;5405
5.5;3.7;1.7;0.5;5406
4.6;3.4;1.3;0.5;5407
4.8;3.3;1.5;0.2;5408
4.3;2.8;1.3;0.4;5409
4.9;3.0;1.5;0.1;5410
5.5;3.5;1.4;0.3;5411
4.7;3.5;1.6;0.3;5412
4.8;2.9;1.3;0.2;5413
4.3;3.0;1.0;0.3;5414
5.8;4.1;1.0;0.3;5415
5.7;4.4;1.5;0.5;5416
5.4;3.9;1.2;0.4;5417
5.1;3.4;1.3;0.3;5418
5.6;3.7;1.6;0.3;5419
5.0;3.7;1.6;0.4;5420
5.3;3.4;1.6;0.2;5421
5.1;3.6;1.5;0.6;5422
4.4;3.6;1.0;0.2;5423
5.1;3.2;1.5;0.5;5424
4.7;3.3;1.9;0.2;5425
5.0;2.9;1.6;0.3;5426
4.9;3.3;1.5;0.3;5427
5.2;3.5;1.4;0.3;5428
4.6;3.2;1.4;0.3;5430
4.8;2.9;1.7;0.2;5431
5.4;3.5;1.5;0.5;5432
5.3;4.2;1.4;0.2;5434
4.9;3.1;1.4;0.2;5435
4.9;3.2;1.2;0.3;5436
5.4;3.4;1.2;0.1;5437
4.9;3.0;1.5;0.2;5438
4.5;2.9;1.4;0.2;5439
4.9;3.5;1.5;0.1;5440
4.9;3.3;1.4;0.3;5441
4.5;2.2;1.4;0.2;5442
4.2;3.1;1.3;0.2;5443
5.0;3.5;1.6;0.5;5444
5.1;3.9;1.8;0.6;5445
4.7;3.1;1.3;0.5;5446
4.5;3.2;1.4;0.3;5448
5.2;3.7;1.6;0.2;5449
4.8;3.1;1.2;0.2;5450
5.8;2.9;4.1;1.6;5462
6.0;2.6;5.0;1.8;5484
5.8;2.6;3.9;1.3;5493
4.9;2.1;3.2;1.2;5494
6.1;3.3;5.9;2.4;5501
5.8;2.7;5.1;2.0;5502
7.0;3.0;5.8;2.3;5503
6.3;2.8;5.6;1.8;5504
6.4;2.9;5.8;2.2;5505
7.4;2.8;6.5;2.1;5506
4.7;2.5;4.4;1.7;5507
7.3;2.9;6.2;1.8;5508
6.5;2.5;5.9;1.8;5509
7.0;3.7;6.1;2.6;5510
6.5;3.0;5.2;2.1;5511
6.3;2.7;5.2;1.9;5512
6.8;2.8;5.4;2.2;5513
5.8;2.5;4.9;2.0;5514
5.8;2.9;5.1;2.5;5515
6.4;3.2;5.2;2.3;5516
6.5;2.9;5.5;2.0;5517
7.8;3.6;6.6;2.2;5518
7.7;2.6;6.9;2.5;5519
6.8;3.2;5.7;2.4;5521
7.7;2.7;6.7;2.1;5523
6.3;2.6;4.9;2.0;5524
6.7;3.3;5.6;2.1;5525
7.2;3.2;6.0;1.8;5526
6.0;2.6;4.8;1.8;5527
6.4;2.8;5.5;2.1;5529
7.1;3.1;5.7;1.6;5530
7.4;2.8;6.0;2.0;5531
7.9;3.8;6.4;2.1;5532
6.3;2.8;5.6;2.3;5533
6.3;2.7;5.1;1.6;5534
6.0;2.5;5.4;1.6;5535
7.6;2.9;6.0;2.3;5536
6.2;3.3;5.7;2.4;5537
6.2;3.1;5.5;1.8;5538
6.9;3.0;5.3;2.1;5540
6.7;2.9;5.4;2.4;5541
6.9;3.1;5.0;2.3;5542
5.8;2.7;5.2;2.0;5543
6.7;3.2;5.9;2.4;5544
6.6;3.3;5.5;2.5;5545
6.6;2.9;5.0;2.3;5546
6.5;2.9;5.1;2.0;5548
6.2;3.3;5.5;2.4;5549
5.9;2.9;5.2;1.8;5550
4.9;3.5;1.3;0.2;5551
4.8;2.9;1.4;0.2;5552
4.7;3.2;1.3;0.3;5553
4.6;3.0;1.4;0.2;5554
4.8;3.6;1.4;0.3;5555
5.3;3.9;1.6;0.4;5556
4.6;3.2;1.3;0.2;5557
5.0;3.5;1.5;0.3;5558
4.4;2.8;1.4;0.3;5559
4.8;3.2;1.4;0.1;5560
5.3;3.7;1.4;0.4;5561
4.7;3.3;1.5;0.3;5562
4.7;3.0;1.3;0.1;5563
4.4;2.9;1.1;0.1;5564
5.8;3.9;1.3;0.3;5565
5.7;4.3;1.5;0.5;5566
5.4;4.0;1.2;0.5;5567
5.0;3.5;1.3;0.3;5568
5.5;3.9;1.6;0.3;5569
5.0;3.8;1.6;0.5;5570
5.5;3.4;1.7;0.2;5571
5.1;3.7;1.5;0.4;5572
4.5;3.4;1.1;0.3;5573
5.0;3.2;1.7;0.7;5574
4.7;3.5;1.8;0.4;5575
4.9;2.9;1.5;0.2;5576
4.9;3.3;1.5;0.6;5577
5.2;3.4;1.4;0.3;5578
5.2;3.4;1.4;0.2;5579
4.7;3.2;1.5;0.4;5580
4.7;3.2;1.6;0.3;5581
5.4;3.3;1.5;0.4;5582
5.5;4.2;1.4;0.3;5584
4.8;3.0;1.4;0.1;5585
5.4;3.5;1.3;0.2;5587
4.9;3.2;1.4;0.3;5588
4.3;3.0;1.3;0.2;5589
5.1;3.5;1.2;0.3;5591
4.3;2.3;1.2;0.5;5592
4.2;3.2;1.3;0.4;5593
4.9;3.4;1.5;0.8;5594
5.0;3.8;1.7;0.3;5595
5.1;3.7;1.6;0.2;5597
4.5;3.2;1.3;0.2;5598
5.2;3.7;1.5;0.2;5599
5.0;3.3;1.4;0.3;5600
6.5;2.8;4.6;1.6;5605
6.3;3.3;4.6;1.7;5607
6.0;2.1;3.9;1.0;5613
6.1;2.9;4.8;1.5;5614
5.9;2.6;4.0;1.0;5618
6.2;2.2;4.4;1.4;5619
5.9;3.1;4.8;1.8;5621
6.8;2.8;4.7;1.4;5627
5.8;2.6;3.3;1.0;5630
5.7;2.8;4.1;1.3;5647
6.2;3.2;6.0;2.6;5651
5.8;2.7;5.0;2.0;5652
6.3;2.8;5.6;1.9;5654
6.6;3.0;5.7;2.3;5655
7.7;3.0;6.6;2.1;5656
4.9;2.4;4.6;1.6;5657
7.3;2.8;6.2;1.8;5658
6.7;2.4;5.7;1.7;5659
7.1;3.5;6.1;2.6;5660
6.4;3.1;5.1;2.1;5661
6.4;2.6;5.2;1.9;5662
5.6;2.4;5.0;2.0;5664
5.7;2.8;5.0;2.4;5665
6.4;3.1;5.4;2.4;5666
6.5;3.0;5.6;1.7;5667
7.6;3.8;6.7;2.3;5668
7.6;2.6;6.8;2.3;5669
5.9;2.1;4.9;1.6;5670
6.8;3.1;5.6;2.3;5671
5.6;2.8;4.9;2.1;5672
7.7;2.8;6.6;2.0;5673
